1336651756.681	participantNumber	1	""
1831.977	chat	type	"somethi"
1832.033	chat	type	"somethin"
1832.105	chat	type	"something"
1834.441	chat	type	"something "
1834.713	chat	type	"something i"
1834.953	chat	type	"something i "
1835.064	chat	type	"something i d"
1835.160	chat	type	"something i do"
1835.280	chat	type	"something i don"
1835.392	chat	type	"something i dont"
1835.537	chat	type	"something i dont "
1835.849	chat	type	"something i dont k"
1836.008	chat	type	"something i dont kn"
1836.161	chat	type	"something i dont kno"
1836.298	chat	type	"something i dont know"
1837.671	chat	msg	"something i dont know"
1841.198	mail	focus	""
1843.161	mail	loaded	"laptop Rinox F-71 $82.99"
1851.662	browser	focus	""
1856.334	mail	focus	""
1858.156	mail	reply	"$82.99"
1858.178	compose	focus	""
1858.938	mail	loaded	"laptop Rinox F-71 $82.99"
1859.216	compose	type	"8"
1859.601	compose	type	"82"
1859.857	compose	type	"82."
1860.169	compose	type	"82.0"
1860.881	compose	type	"82."
1861.249	compose	type	"82.9"
1861.385	compose	type	"82.99"
1862.709	compose	send	"82.99"
1862.712	mail	focus	""
1864.503	mail	move	"Archive"
1866.196	mail	select	"laptop Rinox T-16 $60.99"
1868.695	mail	loaded	"laptop Rinox T-16 $60.99"
1875.406	browser	focus	""
1876.764	browser	home	""
1878.164	browser	linkRequest1	"Laptops.html"
1881.909	browser	link1	"Laptops.html"
1883.304	browser	linkRequest2	"Rinox.html"
1886.091	browser	link2	"Rinox.html"
1887.466	browser	linkRequest3	"Rinox-T-16.html"
1889.610	browser	link3	"Rinox-T-16.html"
1890.457	mail	focus	""
1891.551	mail	reply	"$60.99"
1891.561	compose	focus	""
1892.849	compose	type	"6"
1893.003	mail	loaded	"laptop Rinox T-16 $60.99"
1893.383	compose	type	"60"
1893.720	compose	type	"60."
1894.120	compose	type	"60.9"
1894.248	compose	type	"60.99"
1895.474	compose	send	"60.99"
1895.475	mail	focus	""
1896.877	mail	loaded	"laptop Rinox T-16 $60.99"
1897.080	mail	move	"Archive"
1898.985	mail	select	"laptop Zanium X-64 $64.99"
1899.050	chat	prompt	"What is your favorite <i>company/organization</i>?"
1900.653	chat	focus	""
1900.782	mail	loaded	"laptop Zanium X-64 $64.99"
1908.726	chat	type	"m"
1909.343	chat	type	"ma"
1909.575	chat	type	"mak"
1909.687	chat	type	"make"
1910.071	chat	type	"makea"
1910.399	chat	type	"makead"
1910.614	chat	type	"makeadi"
1910.816	chat	type	"makeadif"
1910.967	chat	type	"makeadiff"
1911.111	chat	type	"makeadiffe"
1911.183	chat	type	"makeadiffer"
1911.391	chat	type	"makeadiffern"
1911.558	chat	type	"makeadiffernc"
1911.631	chat	type	"makeadiffernce"
1913.670	chat	msg	"makeadiffernce"
1916.170	mail	focus	""
1918.784	mail	loaded	"laptop Zanium X-64 $64.99"
1922.284	browser	focus	""
1923.478	browser	home	""
1925.099	browser	linkRequest1	"Laptops.html"
1929.030	browser	link1	"Laptops.html"
1930.883	browser	linkRequest2	"Zanium.html"
1933.513	browser	link2	"Zanium.html"
1933.719	chat	prompt	"What is your favorite <i>band</i>?"
1935.302	browser	linkRequest3	"Zanium-X-64.html"
1938.710	chat	focus	""
1938.735	browser	link3	"Zanium-X-64.html"
1940.574	chat	type	"b"
1940.903	chat	type	"bo"
1941.038	chat	type	"boo"
1941.071	chat	type	"book"
1941.287	chat	type	"booka"
1941.367	chat	type	"booka "
1941.551	chat	type	"booka s"
1941.735	chat	type	"booka sh"
1941.830	chat	type	"booka sha"
1941.990	chat	type	"booka shad"
1942.062	chat	type	"booka shade"
1942.821	chat	msg	"booka shade"
1945.263	browser	focus	""
1947.167	mail	focus	""
1948.338	mail	reply	"$64.99"
1948.347	compose	focus	""
1948.510	mail	loaded	"laptop Zanium X-64 $64.99"
1949.535	compose	type	"6"
1949.709	compose	type	"64"
1950.079	compose	type	"64."
1950.415	compose	type	"64.9"
1950.543	compose	type	"64.99"
1951.933	compose	send	"64.99"
1951.934	mail	focus	""
1953.678	mail	move	"Archive"
1955.088	mail	select	"mp3-player Killor L-16 $74.99"
1956.883	mail	loaded	"mp3-player Killor L-16 $74.99"
1960.487	browser	focus	""
1960.675	chat	prompt	"What is your least favorite?"
1961.627	browser	home	""
1963.091	browser	linkRequest1	"Mp3-players.html"
1966.254	chat	focus	""
1966.773	browser	link1	"Mp3-players.html"
1980.893	chat	type	"t"
1981.077	chat	type	"to"
1981.133	chat	type	"tok"
1981.300	chat	type	"toki"
1981.485	chat	type	"tokio"
1981.733	chat	type	"tokio "
1981.917	chat	type	"tokio h"
1982.189	chat	type	"tokio ho"
1982.317	chat	type	"tokio hot"
1982.453	chat	type	"tokio hote"
1983.517	chat	type	"tokio hotel"
1984.356	chat	msg	"tokio hotel"
1988.268	mail	focus	""
1990.957	mail	loaded	"mp3-player Killor L-16 $74.99"
1993.095	browser	focus	""
1994.445	browser	linkRequest2	"Killor.html"
1996.541	browser	link2	"Killor.html"
1998.447	browser	linkRequest3	"Killor-L-16.html"
2001.198	browser	link3	"Killor-L-16.html"
2003.017	mail	focus	""
2004.033	mail	reply	"$74.99"
2004.037	compose	focus	""
2004.330	mail	loaded	"mp3-player Killor L-16 $74.99"
2005.630	compose	type	"7"
2005.870	compose	type	"74"
2006.254	compose	type	"74."
2006.774	compose	type	"74.9"
2006.902	compose	type	"74.99"
2008.235	compose	send	"74.99"
2008.235	mail	focus	""
2009.600	mail	loaded	"mp3-player Killor L-16 $74.99"
2009.913	mail	move	"Archive"
2012.778	mail	select	"laptop Mallsoft S-88 $86.99"
2014.290	mail	loaded	"laptop Mallsoft S-88 $86.99"
2018.484	browser	focus	""
2019.758	browser	home	""
2020.684	browser	linkRequest1	"Laptops.html"
2023.658	browser	link1	"Laptops.html"
2024.882	browser	linkRequest2	"Mallsoft.html"
2027.979	browser	link2	"Mallsoft.html"
2029.990	browser	linkRequest3	"Mallsoft-S-88.html"
2032.462	browser	link3	"Mallsoft-S-88.html"
2033.501	mail	focus	""
2035.335	mail	loaded	"laptop Mallsoft S-88 $86.99"
2038.607	mail	reply	"$86.99"
2038.638	compose	focus	""
2039.877	compose	type	"8"
2040.253	compose	type	"86"
2040.821	compose	type	"86."
2041.197	compose	type	"86.9"
2041.315	compose	type	"86.99"
2042.411	compose	send	"86.99"
2042.412	mail	focus	""
2044.006	mail	loaded	"laptop Mallsoft S-88 $86.99"
2045.054	mail	move	"Archive"
2046.075	mail	select	"photocamera Woksan P-75 $72.99"
2046.155	chat	prompt	"What is your favorite <i>movie</i>?"
2047.495	mail	loaded	"photocamera Woksan P-75 $72.99"
2047.984	chat	focus	""
2051.684	chat	type	"l"
2051.772	chat	type	"le"
2051.892	chat	type	"lem"
2052.028	chat	type	"lemo"
2053.763	chat	type	"lemon"
2053.956	chat	type	"lemony"
2054.156	chat	type	"lemony "
2054.452	chat	type	"lemony s"
2054.667	chat	type	"lemony sn"
2055.164	chat	type	"lemony sni"
2055.708	chat	type	"lemony snic"
2055.876	chat	type	"lemony snick"
2056.020	chat	type	"lemony snicke"
2056.356	chat	type	"lemony snicket"
2057.396	chat	type	"lemony snicket'"
2057.652	chat	type	"lemony snicket's"
2059.931	chat	msg	"lemony snicket's"
2063.163	mail	focus	""
2065.263	mail	loaded	"photocamera Woksan P-75 $72.99"
2069.655	browser	focus	""
2070.821	browser	home	""
2072.961	browser	linkRequest1	"Photocameras.html"
2075.697	browser	link1	"Photocameras.html"
2077.787	browser	linkRequest2	"Woksan.html"
2080.756	browser	link2	"Woksan.html"
2080.876	chat	prompt	"What is your least favorite?"
2081.975	browser	linkRequest3	"Woksan-P-75.html"
2086.209	chat	focus	""
2086.239	browser	link3	"Woksan-P-75.html"
2089.987	chat	type	"d"
2090.130	chat	type	"de"
2090.195	chat	type	"der"
2090.355	chat	type	"der "
2090.427	chat	type	"der s"
2090.563	chat	type	"der st"
2090.731	chat	type	"der stu"
2090.803	chat	type	"der stur"
2090.938	chat	type	"der sturm"
2091.778	chat	msg	"der sturm"
2093.248	browser	focus	""
2094.496	mail	focus	""
2095.683	mail	reply	"$72.99"
2095.691	compose	focus	""
2096.612	compose	type	"7"
2097.003	compose	type	"72"
2097.081	mail	loaded	"photocamera Woksan P-75 $72.99"
2097.299	compose	type	"72."
2097.723	compose	type	"72.9"
2097.867	compose	type	"72.99"
2098.782	compose	send	"72.99"
2098.783	mail	focus	""
2100.464	mail	move	"Archive"
2101.722	mail	select	"laptop Mallsoft E-59 $50.99"
2103.676	mail	loaded	"laptop Mallsoft E-59 $50.99"
2109.448	browser	focus	""
2110.660	browser	home	""
2112.786	browser	linkRequest1	"Laptops.html"
2115.648	browser	link1	"Laptops.html"
2115.813	chat	prompt	"What is your favorite <i>actor</i>?"
2116.882	browser	linkRequest2	"Mallsoft.html"
2119.441	browser	link2	"Mallsoft.html"
2121.440	browser	linkRequest3	"Mallsoft-E-59.html"
2122.637	browser	link3	"Mallsoft-E-59.html"
2122.809	chat	focus	""
2129.378	chat	type	"d"
2129.586	chat	type	"du"
2129.697	chat	type	"dus"
2129.850	chat	type	"dust"
2129.930	chat	type	"dusti"
2130.002	chat	type	"dustin"
2130.169	chat	type	"dustin "
2130.673	chat	type	"dustin h"
2131.050	chat	type	"dustin ho"
2131.554	chat	type	"dustin hof"
2132.162	chat	type	"dustin hofm"
2132.266	chat	type	"dustin hofma"
2132.338	chat	type	"dustin hofman"
2133.281	chat	msg	"dustin hofman"
2134.813	browser	focus	""
2136.315	mail	focus	""
2137.336	mail	reply	"$50.99"
2137.341	compose	focus	""
2138.515	compose	type	""
2138.581	mail	loaded	"laptop Mallsoft E-59 $50.99"
2138.729	compose	type	""
2139.042	compose	type	""
2139.498	compose	type	""
2139.618	compose	type	""
2140.735	compose	send	""
2140.736	mail	focus	""
2142.313	mail	loaded	"laptop Mallsoft E-59 $50.99"
2143.573	mail	move	"Archive"
2144.555	mail	select	"photocamera Woksan Z-85 $84.99"
2146.276	mail	loaded	"photocamera Woksan Z-85 $84.99"
2150.119	browser	focus	""
2151.207	browser	home	""
2152.565	browser	linkRequest1	"Photocameras.html"
2154.605	browser	link1	"Photocameras.html"
2155.643	browser	linkRequest2	"Woksan.html"
2158.407	browser	link2	"Woksan.html"
2159.511	browser	linkRequest3	"Woksan-Z-85.html"
2160.751	browser	link3	"Woksan-Z-85.html"
2160.860	chat	prompt	"What is your least favorite?"
2163.556	chat	focus	""
2168.249	chat	type	"j"
2168.305	chat	type	"ji"
2168.497	chat	type	"jim"
2168.649	chat	type	"jim "
2169.001	chat	type	"jim c"
2169.265	chat	type	"jim ca"
2169.593	chat	type	"jim car"
2169.737	chat	type	"jim carr"
2169.913	chat	type	"jim carre"
2170.305	chat	type	"jim carrey"
2170.897	chat	msg	"jim carrey"
2173.072	browser	focus	""
2174.668	mail	focus	""
2175.704	mail	reply	"$84.99"
2175.727	compose	focus	""
2177.023	mail	loaded	"photocamera Woksan Z-85 $84.99"
2177.090	compose	type	"8"
2177.313	compose	type	"84"
2177.841	compose	type	"84."
2178.201	compose	type	"84.9"
2178.329	compose	type	"84.99"
2179.489	compose	send	"84.99"
2179.490	mail	focus	""
2180.980	mail	loaded	"photocamera Woksan Z-85 $84.99"
2181.061	mail	move	"Archive"
2181.874	mail	select	"laptop Mallsoft U-41 $55.99"
2184.118	mail	loaded	"laptop Mallsoft U-41 $55.99"
2188.239	chat	focus	""
2191.804	browser	focus	""
2193.030	browser	home	""
2194.022	browser	linkRequest1	"Laptops.html"
2196.022	browser	link1	"Laptops.html"
2197.076	browser	linkRequest2	"Mallsoft.html"
2200.135	browser	link2	"Mallsoft.html"
2201.680	browser	linkRequest3	"Mallsoft-U-41.html"
2204.332	browser	link3	"Mallsoft-U-41.html"
2205.668	mail	focus	""
2207.010	mail	reply	"$55.99"
2207.015	compose	focus	""
2207.230	mail	loaded	"laptop Mallsoft U-41 $55.99"
2207.675	compose	type	"5"
2207.817	compose	type	"55"
2208.073	compose	type	"55."
2208.401	compose	type	"55.9"
2208.519	compose	type	"55.99"
2209.372	compose	send	"55.99"
2209.373	mail	focus	""
2209.581	chat	prompt	"What is your favorite <i>book</i>?"
2211.279	mail	loaded	"laptop Mallsoft U-41 $55.99"
2211.340	mail	move	"Archive"
2212.915	chat	focus	""
2217.920	chat	type	"h"
2218.071	chat	type	"he"
2218.272	chat	type	"hes"
2218.408	chat	type	"hess"
2218.566	chat	type	"hesse"
2219.328	chat	type	"hesse "
2219.455	chat	type	"hesse -"
2219.527	chat	type	"hesse - "
2221.112	chat	type	"hesse - k"
2221.159	chat	type	"hesse - kl"
2221.376	chat	type	"hesse - kli"
2221.400	chat	type	"hesse - klie"
2221.496	chat	type	"hesse - klien"
2222.031	chat	type	"hesse - klie"
2222.183	chat	type	"hesse - kli"
2222.294	chat	type	"hesse - kl"
2222.440	chat	type	"hesse - kle"
2222.639	chat	type	"hesse - klei"
2222.678	chat	type	"hesse - klein"
2222.944	chat	type	"hesse - klein "
2223.232	chat	type	"hesse - klein u"
2223.304	chat	type	"hesse - klein un"
2223.360	chat	type	"hesse - klein und"
2223.496	chat	type	"hesse - klein und "
2223.703	chat	type	"hesse - klein und w"
2223.863	chat	type	"hesse - klein und wa"
2223.982	chat	type	"hesse - klein und wag"
2224.150	chat	type	"hesse - klein und wagn"
2224.223	chat	type	"hesse - klein und wagne"
2224.288	chat	type	"hesse - klein und wagner"
2224.895	chat	msg	"hesse - klein und wagner"
2227.483	mail	focus	""
2228.823	mail	select	"mp3-player Inkel F-86 $97.99"
2229.885	mail	loaded	"mp3-player Inkel F-86 $97.99"
2230.148	mail	loaded	"mp3-player Inkel F-86 $97.99"
2234.313	browser	focus	""
2235.769	browser	home	""
2236.927	browser	linkRequest1	"Mp3-players.html"
2240.725	browser	link1	"Mp3-players.html"
2242.039	browser	linkRequest2	"Inkel.html"
2245.065	browser	link2	"Inkel.html"
2246.663	browser	linkRequest3	"Inkel-F-86.html"
2248.867	browser	link3	"Inkel-F-86.html"
2250.001	mail	focus	""
2251.440	mail	reply	"$97.99"
2251.451	compose	focus	""
2251.569	mail	loaded	"mp3-player Inkel F-86 $97.99"
2252.634	compose	type	"9"
2252.790	compose	type	"97"
2253.256	compose	type	"97."
2253.736	compose	type	"97.9"
2253.864	compose	type	"97.99"
2254.879	compose	send	"97.99"
2254.880	mail	focus	""
2257.061	mail	move	"Archive"
2257.315	chat	prompt	"What is your favorite <i>female artist</i>?"
2259.135	chat	focus	""
2274.830	chat	type	"e"
2274.990	chat	type	"em"
2275.118	chat	type	"emi"
2275.294	chat	type	"emil"
2275.454	chat	type	"emili"
2275.573	chat	type	"emilia"
2275.670	chat	type	"emilian"
2275.782	chat	type	"emiliana"
2276.102	chat	type	"emiliana "
2276.317	chat	type	"emiliana t"
2276.622	chat	type	"emiliana to"
2276.958	chat	type	"emiliana tor"
2277.117	chat	type	"emiliana torr"
2277.175	chat	type	"emiliana torri"
2277.254	chat	type	"emiliana torrin"
2277.373	chat	type	"emiliana torrini"
2279.302	chat	msg	"emiliana torrini"
2281.963	mail	focus	""
2284.576	mail	select	"photocamera Beta Q-20 $56.99"
2286.916	mail	loaded	"photocamera Beta Q-20 $56.99"
2291.428	browser	focus	""
2292.619	browser	home	""
2293.648	browser	linkRequest1	"Photocameras.html"
2296.212	browser	link1	"Photocameras.html"
2297.522	browser	linkRequest2	"Beta.html"
2300.791	browser	link2	"Beta.html"
2302.327	browser	linkRequest3	"Beta-Q-20.html"
2304.827	browser	link3	"Beta-Q-20.html"
2307.865	mail	focus	""
2308.894	mail	reply	"$56.99"
2308.898	compose	focus	""
2309.241	mail	loaded	"photocamera Beta Q-20 $56.99"
2310.046	compose	type	"5"
2310.126	compose	type	"56"
2310.176	chat	prompt	"What is your least favorite?"
2310.693	compose	type	"56."
2311.046	compose	type	"56.9"
2311.174	compose	type	"56.99"
2312.522	compose	send	"56.99"
2312.524	mail	focus	""
2313.982	mail	move	"Archive"
2315.316	chat	focus	""
2320.107	mail	focus	""
2321.414	chat	focus	""
2323.317	chat	type	"b"
2323.501	chat	type	"br"
2323.757	chat	type	"bri"
2323.917	chat	type	"brit"
2326.101	chat	type	"britn"
2326.717	chat	type	"britne"
2327.140	chat	type	"britney"
2328.125	chat	msg	"britney"
2330.071	mail	focus	""
2331.003	mail	select	"mp3-player Inkel G-13 $68.99"
2332.242	mail	loaded	"mp3-player Inkel G-13 $68.99"
2333.504	mail	loaded	"mp3-player Inkel G-13 $68.99"
2386.548	start conditie	false_false	""
2391.724	browser	focus	""
2392.743	browser	home	""
2396.393	browser	linkRequest1	"Mp3-players.html"
2396.404	browser	link1	"Mp3-players.html"
2397.913	browser	linkRequest2	"Inkel.html"
2397.922	browser	link2	"Inkel.html"
2399.193	browser	linkRequest3	"Inkel-G-13.html"
2401.206	browser	link3	"Inkel-G-13.html"
2402.625	mail	focus	""
2403.736	mail	reply	"$68.99"
2403.748	compose	focus	""
2404.279	compose	type	"6"
2404.411	chat	prompt	"Have you seen the movie <i>Finding Neverland</i> ?"
2404.588	compose	type	"68"
2404.998	mail	loaded	"mp3-player Inkel G-13 $68.99"
2405.060	compose	type	"68."
2405.436	compose	type	"68.9"
2405.579	compose	type	"68.99"
2406.608	compose	send	"68.99"
2406.609	mail	focus	""
2407.914	mail	move	"Archive"
2408.947	chat	focus	""
2415.771	chat	type	"n"
2416.275	chat	type	"no"
2416.339	chat	type	"nop"
2416.602	chat	type	"nope"
2417.371	chat	msg	"nope"
2419.634	mail	focus	""
2422.528	mail	select	"mp3-player Huma Y-21 $99.99"
2423.972	mail	loaded	"mp3-player Huma Y-21 $99.99"
2427.604	browser	focus	""
2428.756	browser	home	""
2429.786	browser	linkRequest1	"Mp3-players.html"
2429.795	browser	link1	"Mp3-players.html"
2430.674	browser	linkRequest2	"Huma.html"
2430.683	browser	link2	"Huma.html"
2432.055	browser	linkRequest3	"Huma-Y-21.html"
2434.067	browser	link3	"Huma-Y-21.html"
2435.193	mail	focus	""
2436.454	mail	reply	"$99.99"
2436.464	compose	focus	""
2437.093	compose	type	"9"
2437.219	compose	type	"99"
2437.675	compose	type	"999"
2437.750	mail	loaded	"mp3-player Huma Y-21 $99.99"
2437.795	compose	type	"9999"
2439.235	compose	type	"999"
2439.363	compose	type	"99"
2440.155	compose	type	"99."
2440.443	compose	type	"99.9"
2440.563	compose	type	"99.99"
2441.719	compose	send	"99.99"
2441.720	mail	focus	""
2441.928	chat	prompt	"Have you seen the movie <i>No Country For Old Men</i> ?"
2443.160	mail	loaded	"mp3-player Huma Y-21 $99.99"
2443.886	mail	move	"Archive"
2445.021	chat	focus	""
2449.418	chat	type	"y"
2449.578	chat	type	"ye"
2449.818	chat	type	"yes"
2450.386	chat	type	"yes!"
2450.554	chat	type	"yes!!"
2451.267	chat	msg	"yes!!"
2453.197	mail	focus	""
2454.300	mail	select	"mp3-player Killor N-21 $87.99"
2455.459	mail	loaded	"mp3-player Killor N-21 $87.99"
2456.039	mail	loaded	"mp3-player Killor N-21 $87.99"
2460.494	browser	focus	""
2461.603	browser	home	""
2462.519	browser	linkRequest1	"Mp3-players.html"
2462.528	browser	link1	"Mp3-players.html"
2463.709	browser	linkRequest2	"Killor.html"
2463.722	browser	link2	"Killor.html"
2464.779	browser	linkRequest3	"Killor-N-21.html"
2466.789	browser	link3	"Killor-N-21.html"
2468.143	mail	focus	""
2469.233	mail	reply	"$87.99"
2469.256	compose	focus	""
2470.346	compose	type	"8"
2470.393	compose	type	"87"
2470.782	mail	loaded	"mp3-player Killor N-21 $87.99"
2470.904	compose	type	"87."
2471.378	compose	type	"87.9"
2471.497	compose	type	"87.99"
2472.693	compose	send	"87.99"
2472.694	mail	focus	""
2474.468	mail	loaded	"mp3-player Killor N-21 $87.99"
2474.496	mail	move	"Archive"
2476.307	mail	select	"photocamera Woksan B-40 $91.99"
2476.527	chat	prompt	"Did you like it?"
2477.611	chat	focus	""
2478.595	mail	loaded	"photocamera Woksan B-40 $91.99"
2481.409	chat	type	"y"
2481.593	chat	type	"ye"
2481.785	chat	type	"yes"
2482.249	chat	type	"yes!"
2482.385	chat	type	"yes!!"
2483.002	chat	msg	"yes!!"
2484.650	mail	focus	""
2486.504	mail	loaded	"photocamera Woksan B-40 $91.99"
2488.923	browser	focus	""
2490.098	browser	home	""
2491.469	browser	linkRequest1	"Photocameras.html"
2491.480	browser	link1	"Photocameras.html"
2492.329	browser	linkRequest2	"Woksan.html"
2492.337	browser	link2	"Woksan.html"
2492.459	chat	prompt	"Have you seen the movie <i>Gangs of New York</i> ?"
2493.631	browser	linkRequest3	"Woksan-B-40.html"
2496.611	chat	focus	""
2496.641	browser	link3	"Woksan-B-40.html"
2498.577	chat	type	"p"
2498.689	chat	type	"pa"
2498.873	chat	type	"par"
2499.031	chat	type	"part"
2499.241	chat	type	"partl"
2499.849	chat	type	"partly"
2500.737	chat	msg	"partly"
2503.225	browser	focus	""
2505.612	mail	focus	""
2506.797	mail	reply	"$91.99"
2506.806	compose	focus	""
2507.718	mail	loaded	"photocamera Woksan B-40 $91.99"
2507.833	compose	type	"9"
2508.289	compose	type	"91"
2508.842	compose	type	"91."
2509.161	compose	type	"91.9"
2509.297	compose	type	"91.99"
2510.663	compose	send	"91.99"
2510.664	mail	focus	""
2512.568	mail	loaded	"photocamera Woksan B-40 $91.99"
2512.675	mail	move	"Archive"
2513.908	mail	select	"laptop Rinox F-18 $57.99"
2515.351	mail	loaded	"laptop Rinox F-18 $57.99"
2518.342	browser	focus	""
2519.396	browser	home	""
2520.314	browser	linkRequest1	"Laptops.html"
2520.327	browser	link1	"Laptops.html"
2520.408	chat	prompt	"Do you want to see it?"
2521.380	browser	linkRequest2	"Rinox.html"
2521.385	browser	link2	"Rinox.html"
2522.844	browser	linkRequest3	"Rinox-F-18.html"
2525.921	chat	focus	""
2525.956	browser	link3	"Rinox-F-18.html"
2526.888	chat	type	"n"
2527.200	chat	type	"no"
2529.905	chat	msg	"no"
2532.938	browser	focus	""
2534.308	mail	focus	""
2535.663	mail	reply	"$57.99"
2535.691	compose	focus	""
2536.617	mail	loaded	"laptop Rinox F-18 $57.99"
2536.848	compose	type	"5"
2537.121	compose	type	"57"
2537.568	compose	type	"57."
2537.896	compose	type	"57.9"
2538.025	compose	type	"57.99"
2539.212	compose	send	"57.99"
2539.213	mail	focus	""
2540.862	mail	move	"Archive"
2544.729	mail	select	"laptop Leviti C-78 $63.99"
2546.538	mail	loaded	"laptop Leviti C-78 $63.99"
2549.390	browser	focus	""
2549.466	chat	prompt	"Have you seen the movie <i>The Departed</i> ?"
2550.397	browser	home	""
2551.317	browser	linkRequest1	"Laptops.html"
2551.327	browser	link1	"Laptops.html"
2553.545	browser	linkRequest2	"Leviti.html"
2553.550	browser	link2	"Leviti.html"
2555.259	mail	focus	""
2557.394	mail	loaded	"laptop Leviti C-78 $63.99"
2559.225	browser	focus	""
2560.513	browser	linkRequest3	"Leviti-C-78.html"
2563.923	chat	focus	""
2563.952	browser	link3	"Leviti-C-78.html"
2564.775	chat	type	"n"
2565.039	chat	type	"no"
2565.927	chat	msg	"no"
2567.056	browser	focus	""
2568.562	mail	focus	""
2569.712	mail	reply	"$63.99"
2569.734	compose	focus	""
2569.895	mail	loaded	"laptop Leviti C-78 $63.99"
2570.888	compose	type	"6"
2571.152	compose	type	"63"
2571.496	compose	type	"63."
2571.792	compose	type	"63.9"
2571.920	compose	type	"63.99"
2572.880	compose	send	"63.99"
2572.881	mail	focus	""
2574.205	mail	move	"Archive"
2575.107	mail	select	"photocamera Woksan P-75 $72.99"
2576.479	mail	loaded	"photocamera Woksan P-75 $72.99"
2578.877	browser	focus	""
2579.991	browser	home	""
2580.924	browser	linkRequest1	"Photocameras.html"
2580.929	browser	link1	"Photocameras.html"
2581.982	browser	linkRequest2	"Woksan.html"
2581.995	browser	link2	"Woksan.html"
2583.363	browser	linkRequest3	"Woksan-P-75.html"
2585.372	browser	link3	"Woksan-P-75.html"
2585.498	chat	prompt	"Have you seen the movie <i>American Beauty</i> ?"
2587.250	chat	focus	""
2590.135	chat	type	"y"
2590.349	chat	type	"ye"
2590.518	chat	type	"yes"
2591.247	chat	msg	"yes"
2592.735	browser	focus	""
2593.805	mail	focus	""
2595.137	mail	reply	"$72.99"
2595.148	compose	focus	""
2596.095	mail	loaded	"photocamera Woksan P-75 $72.99"
2596.135	compose	type	"7"
2596.407	compose	type	"72"
2596.695	compose	type	"72."
2597.198	compose	type	"72.9"
2597.318	compose	type	"72.99"
2598.723	compose	send	"72.99"
2598.723	mail	focus	""
2600.514	mail	loaded	"photocamera Woksan P-75 $72.99"
2600.531	mail	move	"Archive"
2601.368	mail	select	"laptop Rinox F-18 $57.99"
2604.058	mail	loaded	"laptop Rinox F-18 $57.99"
2606.640	browser	focus	""
2607.712	browser	home	""
2608.726	browser	linkRequest1	"Laptops.html"
2608.735	browser	link1	"Laptops.html"
2609.782	browser	linkRequest2	"Rinox.html"
2609.791	browser	link2	"Rinox.html"
2612.146	browser	linkRequest3	"Rinox-F-18.html"
2614.157	browser	link3	"Rinox-F-18.html"
2616.771	mail	focus	""
2618.132	mail	reply	"$57.99"
2618.143	compose	focus	""
2619.200	mail	loaded	"laptop Rinox F-18 $57.99"
2620.263	browser	focus	""
2621.779	compose	focus	""
2622.991	compose	type	""
2623.094	compose	type	""
2623.790	compose	type	""
2624.214	compose	type	""
2624.342	compose	type	""
2625.583	compose	send	""
2625.584	browser	focus	""
2627.497	mail	focus	""
2629.072	mail	loaded	"laptop Rinox F-18 $57.99"
2629.474	mail	move	"Archive"
2629.739	chat	prompt	"Have you seen the movie <i>Crouching Tiger, Hidden Dragon</i> ?"
2631.548	chat	focus	""
2636.604	chat	type	"y"
2636.749	chat	type	"ye"
2636.924	chat	type	"yes"
2637.541	chat	msg	"yes"
2639.366	mail	focus	""
2640.559	mail	select	"laptop Mallsoft S-88 $86.99"
2642.006	mail	loaded	"laptop Mallsoft S-88 $86.99"
2642.966	mail	loaded	"laptop Mallsoft S-88 $86.99"
2645.497	browser	focus	""
2646.638	browser	home	""
2647.826	browser	linkRequest1	"Laptops.html"
2647.829	browser	link1	"Laptops.html"
2649.795	browser	linkRequest2	"Mallsoft.html"
2649.803	browser	link2	"Mallsoft.html"
2650.896	browser	linkRequest3	"Mallsoft-S-88.html"
2652.909	browser	link3	"Mallsoft-S-88.html"
2653.066	chat	prompt	"Have you seen the movie <i>The Lord of the Rings: The Two Towers</i> ?"
2654.919	chat	focus	""
2657.973	chat	type	"y"
2658.093	chat	type	"ye"
2658.251	chat	type	"yes"
2658.678	chat	msg	"yes"
2660.028	browser	focus	""
2661.774	mail	focus	""
2662.931	mail	reply	"$86.99"
2662.935	compose	focus	""
2664.109	compose	type	"8"
2664.348	mail	loaded	"laptop Mallsoft S-88 $86.99"
2664.373	compose	type	"86"
2664.781	compose	type	"86."
2665.173	compose	type	"86.9"
2665.309	compose	type	"86.99"
2666.308	compose	send	"86.99"
2666.309	mail	focus	""
2667.979	mail	move	"Archive"
2668.752	mail	select	"mp3-player Inkel G-13 $68.99"
2670.498	mail	loaded	"mp3-player Inkel G-13 $68.99"
2676.992	browser	focus	""
2678.150	browser	home	""
2679.084	browser	linkRequest1	"Mp3-players.html"
2679.094	browser	link1	"Mp3-players.html"
2680.158	browser	linkRequest2	"Inkel.html"
2680.168	browser	link2	"Inkel.html"
2680.263	chat	prompt	"Have you seen the movie <i>The Aviator</i> ?"
2682.352	browser	linkRequest3	"Inkel-G-13.html"
2685.285	chat	focus	""
2685.313	browser	link3	"Inkel-G-13.html"
2686.108	chat	type	"n"
2686.404	chat	type	"no"
2687.037	chat	msg	"no"
2688.493	browser	focus	""
2689.923	mail	focus	""
2691.111	mail	reply	"$68.99"
2691.119	compose	focus	""
