1333455786.436	participantNumber	1	""
1564.128	mail	select	"mp3-player Inkel K-72 $79.99"
1564.202	chat	prompt	"What is your favorite <i>song</i>?"
1565.375	chat	focus	""
1566.354	mail	loaded	"mp3-player Inkel K-72 $79.99"
1573.302	chat	type	"L"
1573.540	chat	type	"Li"
1573.726	chat	type	"Lit"
1573.884	chat	type	"Litt"
1574.004	chat	type	"Littl"
1574.189	chat	type	"Little"
1574.286	chat	type	"Little "
1574.662	chat	type	"Little b"
1574.845	chat	type	"Little by"
1574.997	chat	type	"Little by "
1575.190	chat	type	"Little by l"
1575.404	chat	type	"Little by li"
1575.524	chat	type	"Little by lit"
1575.677	chat	type	"Little by litt"
1575.797	chat	type	"Little by littl"
1575.950	chat	type	"Little by little"
1576.502	chat	type	"Little by little "
1576.716	chat	type	"Little by little b"
1576.909	chat	type	"Little by little by"
1577.076	chat	type	"Little by little by "
1577.333	chat	type	"Little by little by O"
1577.478	chat	type	"Little by little by Oa"
1577.670	chat	type	"Little by little by Oas"
1577.814	chat	type	"Little by little by Oasi"
1577.900	chat	type	"Little by little by Oasis"
1578.404	chat	msg	"Little by little by Oasis"
1579.464	mail	focus	""
1581.078	mail	loaded	"mp3-player Inkel K-72 $79.99"
1585.726	browser	focus	""
1586.783	browser	home	""
1588.662	browser	linkRequest1	"Mp3-players.html"
1591.716	browser	link1	"Mp3-players.html"
1592.566	browser	linkRequest2	"Inkel.html"
1595.034	browser	link2	"Inkel.html"
1596.422	browser	linkRequest3	"Inkel-K-72.html"
1596.434	browser	link3	"Inkel-K-72.html"
1596.526	chat	prompt	"What is your least favorite?"
1597.563	mail	focus	""
1598.581	mail	reply	"$79.99"
1598.605	compose	focus	""
1599.014	mail	loaded	"mp3-player Inkel K-72 $79.99"
1600.302	compose	type	""
1600.476	compose	type	""
1600.846	compose	type	""
1601.100	compose	type	""
1601.366	compose	type	""
1601.653	compose	type	""
1601.798	compose	type	""
1603.026	compose	send	""
1603.027	mail	focus	""
1604.523	mail	loaded	"mp3-player Inkel K-72 $79.99"
1604.650	mail	move	"Archive"
1605.823	chat	focus	""
1614.069	chat	type	"A"
1614.212	chat	type	"An"
1614.429	chat	type	"Any"
1614.797	chat	type	"Anyt"
1614.915	chat	type	"Anyth"
1615.053	chat	type	"Anythi"
1615.227	chat	type	"Anythin"
1615.396	chat	type	"Anything"
1615.527	chat	type	"Anything "
1617.372	chat	type	"Anything p"
1617.588	chat	type	"Anything po"
1617.749	chat	type	"Anything pop"
1617.972	chat	type	"Anything popi"
1618.261	chat	type	"Anything popis"
1618.340	chat	type	"Anything popish"
1619.187	chat	msg	"Anything popish"
1620.783	mail	focus	""
1622.079	mail	select	"laptop Rinox G-39 $72.99"
1622.324	mail	loaded	"laptop Rinox G-39 $72.99"
1624.568	mail	loaded	"laptop Rinox G-39 $72.99"
1625.734	browser	focus	""
1626.855	browser	home	""
1628.125	browser	linkRequest1	"Laptops.html"
1630.894	browser	link1	"Laptops.html"
1630.996	chat	prompt	"What is your favorite <i>music style</i>?"
1632.453	browser	linkRequest2	"Rinox.html"
1634.578	browser	link2	"Rinox.html"
1636.085	browser	linkRequest3	"Rinox-G-39.html"
1636.097	browser	link3	"Rinox-G-39.html"
1637.884	mail	focus	""
1639.453	mail	loaded	"laptop Rinox G-39 $72.99"
1640.721	mail	reply	"$72.99"
1640.726	compose	focus	""
1642.101	compose	type	""
1642.293	compose	type	""
1642.573	compose	type	""
1642.885	compose	type	""
1643.037	compose	type	""
1643.999	compose	send	""
1644.000	mail	focus	""
1644.823	chat	focus	""
1645.355	mail	loaded	"laptop Rinox G-39 $72.99"
1647.460	chat	type	"R"
1647.626	chat	type	"Ro"
1647.842	chat	type	"Roc"
1647.924	chat	type	"Rock"
1649.419	chat	type	"Roc"
1649.644	chat	type	"Ro"
1649.834	chat	type	"R"
1650.628	chat	type	"C"
1650.788	chat	type	"Cl"
1650.962	chat	type	"Cla"
1651.170	chat	type	"Clas"
1651.420	chat	type	"Class"
1651.820	chat	type	"Classi"
1651.938	chat	type	"Classic"
1652.058	chat	type	"Classica"
1652.162	chat	type	"Classicak"
1653.227	chat	type	"Classica"
1653.547	chat	type	"Classical"
1654.251	chat	msg	"Classical"
1655.102	mail	focus	""
1656.234	browser	focus	""
1657.216	mail	loaded	"laptop Rinox G-39 $72.99"
1658.622	mail	focus	""
1660.280	mail	move	"Archive"
1660.798	mail	select	"mp3-player Inkel E-64 $61.99"
1660.804	mail	loaded	"mp3-player Inkel E-64 $61.99"
1663.197	mail	loaded	"mp3-player Inkel E-64 $61.99"
1663.353	browser	focus	""
1664.654	browser	home	""
1666.276	browser	linkRequest1	"Mp3-players.html"
1669.856	browser	link1	"Mp3-players.html"
1671.268	browser	linkRequest2	"Inkel.html"
1673.921	mail	focus	""
1675.184	browser	link2	"Inkel.html"
1676.292	mail	loaded	"mp3-player Inkel E-64 $61.99"
1678.752	browser	focus	""
1680.459	browser	linkRequest3	"Inkel-E-64.html"
1680.470	browser	link3	"Inkel-E-64.html"
1681.440	mail	focus	""
1682.593	mail	reply	"$61.99"
1682.598	compose	focus	""
1683.644	compose	type	""
1683.772	mail	loaded	"mp3-player Inkel E-64 $61.99"
1683.916	compose	type	""
1684.163	compose	type	""
1684.484	compose	type	""
1684.636	compose	type	""
1685.708	compose	send	""
1685.709	mail	focus	""
1685.876	chat	prompt	"What is your least favorite?"
1687.184	mail	move	"Archive"
1688.195	chat	focus	""
1695.778	chat	type	"E"
1696.074	chat	type	"El"
1696.242	chat	type	"Ele"
1696.578	chat	type	"Elec"
1696.890	chat	type	"Elect"
1697.113	chat	type	"Electr"
1697.258	chat	type	"Electro"
1697.458	chat	type	"Electron"
1697.650	chat	type	"Electroni"
1697.794	chat	type	"Electronic"
1698.370	chat	msg	"Electronic"
1699.882	mail	focus	""
1700.645	mail	select	"photocamera Woksan K-44 $67.99"
1702.024	mail	loaded	"photocamera Woksan K-44 $67.99"
1703.107	mail	loaded	"photocamera Woksan K-44 $67.99"
1704.533	browser	focus	""
1704.619	chat	prompt	"What is your favorite <i>book</i>?"
1705.525	browser	home	""
1707.370	chat	focus	""
1710.922	browser	focus	""
1712.410	browser	linkRequest1	"Photocameras.html"
1715.551	browser	link1	"Photocameras.html"
1716.851	browser	linkRequest2	"Woksan.html"
1719.259	browser	link2	"Woksan.html"
1720.850	browser	linkRequest3	"Woksan-K-44.html"
1720.857	browser	link3	"Woksan-K-44.html"
1722.068	mail	focus	""
1723.639	mail	reply	"$67.99"
1723.650	compose	focus	""
1724.056	mail	loaded	"photocamera Woksan K-44 $67.99"
1724.770	compose	type	""
1724.929	compose	type	""
1725.394	compose	type	""
1725.722	compose	type	""
1725.864	compose	type	""
1726.826	compose	send	""
1726.827	mail	focus	""
1728.115	chat	focus	""
1729.066	mail	loaded	"photocamera Woksan K-44 $67.99"
1742.505	chat	type	"D"
1742.601	chat	type	"Du"
1742.809	chat	type	"Dun"
1742.913	chat	type	"Dune"
1743.113	chat	type	"Dune "
1743.425	chat	type	"Dune b"
1743.697	chat	type	"Dune by"
1743.889	chat	type	"Dune by "
1744.145	chat	type	"Dune by G"
1744.633	chat	type	"Dune by G="
1744.977	chat	type	"Dune by G=F"
1745.177	chat	type	"Dune by G=Fr"
1745.296	chat	type	"Dune by G=Fra"
1745.673	chat	type	"Dune by G=Fr"
1745.889	chat	type	"Dune by G=F"
1746.048	chat	type	"Dune by G="
1746.233	chat	type	"Dune by G"
1746.411	chat	type	"Dune by "
1747.329	chat	type	"Dune by"
1747.569	chat	type	"Dune b"
1747.736	chat	type	"Dune "
1748.169	chat	type	"Dune"
1749.369	chat	msg	"Dune"
1750.577	mail	focus	""
1752.478	mail	move	"Archive"
1753.052	mail	select	"photocamera Beta D-65 $84.99"
1755.284	mail	loaded	"photocamera Beta D-65 $84.99"
1761.055	browser	focus	""
1762.251	browser	home	""
1763.257	browser	linkRequest1	"Photocameras.html"
1765.650	browser	link1	"Photocameras.html"
1767.841	browser	linkRequest2	"Beta.html"
1770.498	browser	link2	"Beta.html"
1772.313	browser	linkRequest3	"Beta-D-65.html"
1772.323	browser	link3	"Beta-D-65.html"
1772.427	chat	prompt	"What is your least favorite?"
1774.106	mail	focus	""
1775.321	mail	reply	"$84.99"
1775.343	compose	focus	""
1776.489	compose	type	""
1776.719	mail	loaded	"photocamera Beta D-65 $84.99"
1776.817	compose	type	""
1777.010	compose	type	""
1777.297	compose	type	""
1777.471	compose	type	""
1778.619	compose	send	""
1778.620	mail	focus	""
1780.033	mail	loaded	"photocamera Beta D-65 $84.99"
1780.981	mail	move	"Archive"
1782.036	chat	focus	""
1785.680	chat	type	"W"
1787.056	chat	type	"T"
1787.216	chat	type	"Tw"
1787.832	chat	type	"Twl"
1788.120	chat	type	"Twli"
1789.615	chat	type	"Twl"
1790.216	chat	type	"Tw"
1790.472	chat	type	"Twi"
1790.680	chat	type	"Twil"
1790.896	chat	type	"Twili"
1791.103	chat	type	"Twilig"
1791.231	chat	type	"Twiligh"
1791.336	chat	type	"Twilight"
1791.560	chat	type	"Twilight "
1791.896	chat	type	"Twilight S"
1792.119	chat	type	"Twilight Sa"
1792.296	chat	type	"Twilight Sag"
1792.422	chat	type	"Twilight Saga"
1793.058	chat	msg	"Twilight Saga"
1795.627	mail	focus	""
1796.538	mail	select	"laptop Rinox U-36 $55.99"
1797.293	mail	loaded	"laptop Rinox U-36 $55.99"
1798.441	mail	loaded	"laptop Rinox U-36 $55.99"
1804.894	browser	focus	""
1805.865	browser	home	""
1807.192	browser	linkRequest1	"Laptops.html"
1809.361	browser	link1	"Laptops.html"
1810.248	browser	linkRequest2	"Rinox.html"
1814.045	browser	link2	"Rinox.html"
1816.984	browser	linkRequest3	"Rinox-U-36.html"
1816.991	browser	link3	"Rinox-U-36.html"
1819.623	mail	focus	""
1820.628	mail	reply	"$55.99"
1820.649	compose	focus	""
1821.848	compose	type	""
1822.048	compose	type	""
1822.176	mail	loaded	"laptop Rinox U-36 $55.99"
1822.177	compose	type	""
1822.464	compose	type	""
1822.616	compose	type	""
1823.775	compose	send	""
1823.776	mail	focus	""
1825.028	mail	move	"Archive"
1826.178	mail	select	"mp3-player Huma O-80 $75.99"
1826.280	chat	prompt	"What is your favorite <i>pet</i>?"
1827.540	chat	focus	""
1828.250	mail	loaded	"mp3-player Huma O-80 $75.99"
1831.519	chat	type	"D"
1831.693	chat	type	"Do"
1831.895	chat	type	"Dog"
1832.198	chat	msg	"Dog"
1833.587	mail	focus	""
1836.257	mail	loaded	"mp3-player Huma O-80 $75.99"
1845.650	browser	focus	""
1847.424	browser	home	""
1848.655	browser	linkRequest1	"Mp3-players.html"
1852.085	browser	link1	"Mp3-players.html"
1854.471	browser	linkRequest2	"Huma.html"
1857.367	browser	link2	"Huma.html"
1857.434	chat	prompt	"What is your least favorite?"
1860.239	browser	linkRequest3	"Huma-O-80.html"
1860.249	browser	link3	"Huma-O-80.html"
1866.497	mail	focus	""
1867.981	mail	reply	"$75.99"
1867.993	compose	focus	""
1868.903	mail	loaded	"mp3-player Huma O-80 $75.99"
1869.518	compose	type	""
1869.669	compose	type	""
1869.943	compose	type	""
1870.279	compose	type	""
1870.431	compose	type	""
1871.602	compose	send	""
1871.603	mail	focus	""
1873.905	mail	move	"Archive"
1876.877	chat	focus	""
1885.413	chat	type	"C"
1885.605	chat	type	"Co"
1885.836	chat	type	"Coc"
1886.725	chat	type	"Co"
1887.261	chat	type	"Coc"
1887.372	chat	type	"Cock"
1887.581	chat	type	"Cock "
1888.029	chat	type	"Cock r"
1888.181	chat	type	"Cock ro"
1888.332	chat	type	"Cock roa"
1888.580	chat	type	"Cock roac"
1888.668	chat	type	"Cock roach"
1889.347	chat	msg	"Cock roach"
1894.702	mail	focus	""
1895.392	mail	select	"laptop Rinox F-18 $57.99"
1896.512	mail	loaded	"laptop Rinox F-18 $57.99"
1898.078	mail	loaded	"laptop Rinox F-18 $57.99"
1898.686	mail	reply	"$57.99"
1898.707	compose	focus	""
1906.419	mail	focus	""
1907.660	compose	focus	""
1909.008	mail	loaded	"laptop Rinox F-18 $57.99"
1913.645	mail	focus	""
1915.817	mail	move	"Archive"
1919.445	compose	focus	""
1920.759	mail	focus	""
1921.847	mail	select	"mp3-player Inkel G-13 $68.99"
1923.239	mail	loaded	"mp3-player Inkel G-13 $68.99"
1923.994	mail	loaded	"mp3-player Inkel G-13 $68.99"
1929.413	compose	focus	""
1931.321	browser	focus	""
1932.118	browser	home	""
1933.493	browser	linkRequest1	"Mp3-players.html"
1936.152	browser	link1	"Mp3-players.html"
1937.525	browser	linkRequest2	"Inkel.html"
1939.879	browser	link2	"Inkel.html"
1941.477	browser	linkRequest3	"Inkel-G-13.html"
1941.488	browser	link3	"Inkel-G-13.html"
1942.688	mail	focus	""
1943.971	mail	reply	"$68.99"
1943.982	compose	focus	""
1944.571	mail	loaded	"mp3-player Inkel G-13 $68.99"
1945.205	compose	type	""
1945.328	chat	prompt	"What is your favorite <i>meal</i>?"
1945.361	compose	type	""
1945.717	compose	type	""
1945.988	compose	type	""
1946.147	compose	type	""
1946.949	compose	type	""
1947.813	compose	type	""
1948.873	compose	send	""
1948.874	mail	focus	""
1950.649	mail	move	"Archive"
1951.599	chat	focus	""
1954.523	chat	type	"K"
1955.212	chat	type	"Ki"
1955.564	chat	type	"Kim"
1955.811	chat	type	"Kimc"
1955.931	chat	type	"Kimch"
1956.323	chat	type	"Kimchi"
1958.083	chat	msg	"Kimchi"
1959.029	mail	focus	""
1961.148	browser	focus	""
1962.104	mail	focus	""
1962.782	mail	select	"laptop Rinox G-39 $72.99"
1964.127	mail	loaded	"laptop Rinox G-39 $72.99"
1964.968	mail	loaded	"laptop Rinox G-39 $72.99"
1966.857	browser	focus	""
1967.789	browser	home	""
1968.940	browser	linkRequest1	"Laptops.html"
1971.169	browser	link1	"Laptops.html"
1972.460	browser	linkRequest2	"Rinox.html"
1974.916	browser	link2	"Rinox.html"
1977.435	browser	linkRequest3	"Rinox-G-39.html"
1977.440	browser	link3	"Rinox-G-39.html"
1978.298	mail	focus	""
1979.213	mail	reply	"$72.99"
1979.217	compose	focus	""
1980.390	mail	loaded	"laptop Rinox G-39 $72.99"
1980.554	compose	type	""
1980.708	compose	type	""
1980.980	compose	type	""
1981.252	compose	type	""
1981.420	compose	type	""
1983.082	compose	send	""
1983.083	mail	focus	""
1984.245	mail	move	"Archive"
1984.503	chat	prompt	"What is your least favorite?"
1985.250	chat	focus	""
2000.026	chat	type	"K"
2000.249	chat	type	"Ki"
2000.426	chat	type	"Kim"
2000.658	chat	type	"Kimb"
2000.954	chat	type	"Kimba"
2001.057	chat	type	"Kimbab"
2001.954	chat	msg	"Kimbab"
2007.260	mail	focus	""
2008.444	mail	select	"photocamera Woksan H-44 $80.99"
2009.693	mail	loaded	"photocamera Woksan H-44 $80.99"
2009.875	mail	loaded	"photocamera Woksan H-44 $80.99"
2011.675	start conditie	false_false	""
2015.116	browser	focus	""
2016.076	browser	home	""
2017.459	browser	linkRequest1	"Photocameras.html"
2017.472	browser	link1	"Photocameras.html"
2018.627	browser	linkRequest2	"Woksan.html"
2018.631	browser	link2	"Woksan.html"
2021.946	browser	linkRequest3	"Woksan-H-44.html"
2021.959	browser	link3	"Woksan-H-44.html"
2022.042	chat	prompt	"Have you seen the movie <i>Michael Clayton</i> ?"
2023.676	mail	focus	""
2024.955	mail	reply	"$80.99"
2024.979	compose	focus	""
2025.254	mail	loaded	"photocamera Woksan H-44 $80.99"
2026.130	compose	type	""
2026.265	compose	type	""
2026.698	compose	type	""
2026.962	compose	type	""
2027.113	compose	type	""
2028.170	compose	send	""
2028.171	mail	focus	""
2029.879	mail	move	"Archive"
2031.675	chat	focus	""
2034.369	chat	type	"n"
2034.600	chat	type	"no"
2034.802	chat	type	"nop"
2034.953	chat	type	"nope"
2035.218	chat	msg	"nope"
2036.149	mail	focus	""
2036.988	mail	select	"photocamera Beta X-11 $65.99"
2038.457	mail	loaded	"photocamera Beta X-11 $65.99"
2039.351	mail	loaded	"photocamera Beta X-11 $65.99"
2044.170	browser	focus	""
2044.306	chat	prompt	"Have you seen the movie <i>The Lord Of The Rings: The Return Of The King</i> ?"
2045.044	browser	home	""
2046.482	browser	linkRequest1	"Photocameras.html"
2046.493	browser	link1	"Photocameras.html"
2048.561	browser	linkRequest2	"Beta.html"
2048.573	browser	link2	"Beta.html"
2050.465	browser	linkRequest3	"Beta-X-11.html"
2050.476	browser	link3	"Beta-X-11.html"
2051.850	mail	focus	""
2053.120	mail	reply	"$65.99"
2053.125	compose	focus	""
2053.616	mail	loaded	"photocamera Beta X-11 $65.99"
2054.057	compose	type	""
2054.378	compose	type	""
2054.610	compose	type	""
2054.898	compose	type	""
2055.058	compose	type	""
2055.546	compose	type	""
2056.530	compose	type	""
2057.169	compose	send	""
2057.170	mail	focus	""
2058.204	chat	focus	""
2059.292	mail	loaded	"photocamera Beta X-11 $65.99"
2060.361	chat	type	"y"
2060.527	chat	type	"ye"
2060.713	chat	type	"yes"
2061.273	chat	msg	"yes"
2062.481	mail	focus	""
2063.710	mail	move	"Archive"
2064.682	mail	select	"laptop Mallsoft A-27 $77.99"
2066.608	mail	loaded	"laptop Mallsoft A-27 $77.99"
2071.531	browser	focus	""
2072.419	browser	home	""
2073.449	browser	linkRequest1	"Laptops.html"
2073.462	browser	link1	"Laptops.html"
2076.140	mail	focus	""
2078.108	mail	loaded	"laptop Mallsoft A-27 $77.99"
2078.833	browser	focus	""
2080.209	browser	linkRequest2	"Mallsoft.html"
2080.221	browser	link2	"Mallsoft.html"
2080.330	chat	prompt	"Have you seen the movie <i>In the Bedroom</i> ?"
2081.353	browser	linkRequest3	"Mallsoft-A-27.html"
2081.376	browser	link3	"Mallsoft-A-27.html"
2082.517	mail	focus	""
2083.311	mail	reply	"$77.99"
2083.322	compose	focus	""
2084.218	mail	loaded	"laptop Mallsoft A-27 $77.99"
2084.257	compose	type	""
2084.401	compose	type	""
2084.737	compose	type	""
2085.097	compose	type	""
2085.255	compose	type	""
2086.349	compose	send	""
2086.350	mail	focus	""
2087.137	chat	focus	""
2088.325	mail	loaded	"laptop Mallsoft A-27 $77.99"
2089.984	chat	type	"n"
2090.191	chat	type	"no"
2090.400	chat	type	"nop"
2090.544	chat	type	"nope"
2091.632	chat	msg	"nope"
2092.383	mail	focus	""
2094.058	mail	move	"Archive"
2094.706	mail	select	"laptop Mallsoft G-93 $97.99"
2096.105	mail	loaded	"laptop Mallsoft G-93 $97.99"
2098.089	browser	focus	""
2099.002	browser	home	""
2099.824	browser	linkRequest1	"Laptops.html"
2099.836	browser	link1	"Laptops.html"
2101.216	browser	linkRequest2	"Mallsoft.html"
2101.246	browser	link2	"Mallsoft.html"
2103.040	browser	linkRequest3	"Mallsoft-G-93.html"
2103.054	browser	link3	"Mallsoft-G-93.html"
2103.847	mail	focus	""
2105.145	mail	reply	"$97.99"
2105.154	compose	focus	""
2105.960	mail	loaded	"laptop Mallsoft G-93 $97.99"
2106.368	compose	type	""
2106.528	compose	type	""
2106.710	compose	type	""
2107.008	compose	type	""
2107.168	compose	type	""
2108.144	compose	send	""
2108.145	mail	focus	""
2109.803	mail	loaded	"laptop Mallsoft G-93 $97.99"
2111.284	mail	move	"Archive"
2111.553	chat	prompt	"Have you seen the movie <i>The Hours</i> ?"
2111.800	mail	select	"photocamera Beta J-83 $65.99"
2112.989	chat	focus	""
2114.059	mail	loaded	"photocamera Beta J-83 $65.99"
2115.431	chat	type	"n"
2115.638	chat	type	"no"
2115.831	chat	type	"nop"
2116.023	chat	type	"nope"
2116.648	chat	msg	"nope"
2117.811	mail	focus	""
2118.740	browser	focus	""
2119.438	mail	focus	""
2120.310	mail	loaded	"photocamera Beta J-83 $65.99"
2120.824	mail	loaded	"photocamera Beta J-83 $65.99"
2131.477	browser	focus	""
2132.745	browser	home	""
2135.143	browser	linkRequest1	"Photocameras.html"
2135.155	browser	link1	"Photocameras.html"
2136.639	browser	linkRequest2	"Beta.html"
2136.650	browser	link2	"Beta.html"
2139.913	mail	focus	""
2141.714	mail	loaded	"photocamera Beta J-83 $65.99"
2144.435	browser	focus	""
2146.175	browser	linkRequest3	"Beta-J-83.html"
2146.188	browser	link3	"Beta-J-83.html"
2148.067	mail	focus	""
2149.851	mail	loaded	"photocamera Beta J-83 $65.99"
2149.944	mail	reply	"$65.99"
2149.960	compose	focus	""
2151.127	compose	type	""
2151.375	compose	type	""
2151.639	compose	type	""
2152.175	compose	type	""
2152.333	compose	type	""
2153.331	compose	send	""
2153.332	mail	focus	""
2153.429	chat	prompt	"Have you seen the movie <i>Lost In Translation</i> ?"
2155.091	mail	move	"Archive"
2156.009	mail	select	"laptop Rinox F-71 $82.99"
2157.108	chat	focus	""
2158.634	mail	loaded	"laptop Rinox F-71 $82.99"
2159.710	chat	type	"n"
2159.925	chat	type	"no"
2160.126	chat	type	"nop"
2160.302	chat	type	"nope"
2161.055	chat	msg	"nope"
2162.393	mail	focus	""
2163.764	mail	loaded	"laptop Rinox F-71 $82.99"
2166.750	browser	focus	""
2167.648	browser	home	""
2168.735	browser	linkRequest1	"Laptops.html"
2168.745	browser	link1	"Laptops.html"
2168.871	chat	prompt	"Have you seen the movie <i>The Reader</i> ?"
2169.927	browser	linkRequest2	"Rinox.html"
2169.937	browser	link2	"Rinox.html"
2171.182	browser	linkRequest3	"Rinox-F-71.html"
2171.195	browser	link3	"Rinox-F-71.html"
2176.449	mail	focus	""
2177.584	mail	reply	"$82.99"
2177.588	compose	focus	""
2178.195	mail	loaded	"laptop Rinox F-71 $82.99"
2178.694	compose	type	""
2179.054	compose	type	""
2179.230	compose	type	""
2179.550	compose	type	""
2179.710	compose	type	""
2180.775	compose	send	""
2180.777	mail	focus	""
2182.307	mail	move	"Archive"
2183.238	chat	focus	""
2186.757	chat	type	"n"
2186.957	chat	type	"no"
2187.164	chat	type	"nop"
2187.381	chat	type	"nope"
2187.822	chat	msg	"nope"
2188.663	mail	focus	""
2189.592	mail	select	"mp3-player Inkel K-72 $79.99"
2190.414	mail	loaded	"mp3-player Inkel K-72 $79.99"
2191.999	mail	loaded	"mp3-player Inkel K-72 $79.99"
2193.642	browser	focus	""
2194.760	browser	home	""
2196.198	browser	linkRequest1	"Mp3-players.html"
2196.210	browser	link1	"Mp3-players.html"
2197.070	browser	linkRequest2	"Inkel.html"
2197.082	browser	link2	"Inkel.html"
2199.382	browser	linkRequest3	"Inkel-K-72.html"
2199.387	browser	link3	"Inkel-K-72.html"
2200.233	mail	focus	""
2201.678	mail	reply	"$79.99"
2201.699	compose	focus	""
2202.736	mail	loaded	"mp3-player Inkel K-72 $79.99"
2202.924	compose	type	""
2203.022	compose	type	""
2203.374	compose	type	""
2203.774	compose	type	""
2203.918	compose	type	""
2205.013	compose	send	""
2205.014	mail	focus	""
2206.882	mail	move	"Archive"
2207.447	mail	select	"laptop Zanium X-64 $64.99"
2207.636	chat	prompt	"Do you want to see it?"
2209.053	chat	focus	""
2209.885	mail	loaded	"laptop Zanium X-64 $64.99"
2214.837	chat	type	"m"
2215.029	chat	type	"ma"
2215.163	chat	type	"may"
2215.397	chat	type	"mayb"
2215.611	chat	type	"maybe"
2216.037	chat	msg	"maybe"
2217.381	mail	focus	""
2219.900	mail	loaded	"laptop Zanium X-64 $64.99"
2222.396	browser	focus	""
2223.359	browser	home	""
2224.749	browser	linkRequest1	"Laptops.html"
2224.760	browser	link1	"Laptops.html"
2226.213	browser	linkRequest2	"Zanium.html"
2226.226	browser	link2	"Zanium.html"
2228.885	browser	linkRequest3	"Zanium-X-64.html"
2228.897	browser	link3	"Zanium-X-64.html"
2230.571	mail	focus	""
2231.578	mail	reply	"$64.99"
2231.606	compose	focus	""
2232.282	mail	loaded	"laptop Zanium X-64 $64.99"
2232.717	compose	type	""
2232.842	chat	prompt	"Have you seen the movie <i>Million Dollar Baby</i> ?"
2232.899	compose	type	""
2233.181	compose	type	""
2233.533	compose	type	""
2233.691	compose	type	""
2234.728	compose	send	""
2234.729	mail	focus	""
2236.273	mail	move	"Archive"
2237.253	chat	focus	""
2239.956	chat	type	"y"
2240.148	chat	type	"ye"
2240.340	chat	type	"yes"
2240.659	chat	msg	"yes"
2241.777	mail	focus	""
2242.839	mail	select	"laptop Mallsoft R-91 $88.99"
2243.744	mail	loaded	"laptop Mallsoft R-91 $88.99"
2244.630	mail	loaded	"laptop Mallsoft R-91 $88.99"
2249.654	browser	focus	""
2250.534	browser	home	""
2252.612	browser	linkRequest1	"Laptops.html"
2252.617	browser	link1	"Laptops.html"
2255.308	browser	linkRequest2	"Mallsoft.html"
2255.321	browser	link2	"Mallsoft.html"
2257.868	browser	linkRequest3	"Mallsoft-R-91.html"
2257.873	browser	link3	"Mallsoft-R-91.html"
2260.429	mail	focus	""
2261.509	mail	reply	"$88.99"
2261.530	compose	focus	""
2262.000	mail	loaded	"laptop Mallsoft R-91 $88.99"
2262.572	compose	type	""
2262.690	compose	type	""
2263.044	compose	type	""
2263.356	compose	type	""
2263.533	compose	type	""
2264.521	compose	send	""
2264.522	mail	focus	""
2266.064	mail	move	"Archive"
2266.330	chat	prompt	"Did you like it?"
2267.174	chat	focus	""
2268.755	chat	type	"n"
2268.970	chat	type	"no"
2269.171	chat	type	"nop"
2269.314	chat	type	"nope"
2269.700	chat	msg	"nope"
2271.042	mail	focus	""
2271.067	mail	select	"photocamera Okidan K-68 $52.99"
2272.788	mail	loaded	"photocamera Okidan K-68 $52.99"
2273.182	mail	loaded	"photocamera Okidan K-68 $52.99"
2276.031	browser	focus	""
2276.885	browser	home	""
2278.355	browser	linkRequest1	"Photocameras.html"
2278.368	browser	link1	"Photocameras.html"
2279.388	browser	linkRequest2	"Okidan.html"
2279.399	browser	link2	"Okidan.html"
2282.820	browser	linkRequest3	"Okidan-K-68.html"
2282.833	browser	link3	"Okidan-K-68.html"
2284.206	mail	focus	""
2285.205	mail	reply	"$52.99"
2285.227	compose	focus	""
2286.484	compose	type	""
2286.594	mail	loaded	"photocamera Okidan K-68 $52.99"
2286.722	compose	type	""
2287.100	compose	type	""
2287.364	compose	type	""
2287.507	compose	type	""
2288.591	compose	send	""
2288.602	mail	focus	""
2289.840	mail	move	"Archive"
2291.541	mail	select	"mp3-player Huma V-99 $63.99"
2291.657	chat	prompt	"Have you seen the movie <i>There Will Be Blood</i> ?"
2293.276	mail	loaded	"mp3-player Huma V-99 $63.99"
2296.426	browser	focus	""
2298.149	browser	home	""
2299.283	browser	linkRequest1	"Mp3-players.html"
2299.288	browser	link1	"Mp3-players.html"
2300.267	browser	linkRequest2	"Huma.html"
2300.271	browser	link2	"Huma.html"
2302.595	browser	linkRequest3	"Huma-V-99.html"
2302.608	browser	link3	"Huma-V-99.html"
2304.762	mail	focus	""
2306.069	mail	reply	"$63.99"
2306.074	compose	focus	""
2306.834	mail	loaded	"mp3-player Huma V-99 $63.99"
2307.539	compose	type	""
2307.747	compose	type	""
2308.003	compose	type	""
2308.307	compose	type	""
2308.459	compose	type	""
2309.857	chat	focus	""
2314.578	chat	type	"Y"
2314.986	chat	type	"Ye"
2315.250	chat	type	"Yes"
2317.066	chat	type	"Ye"
2317.322	chat	type	"Y"
2318.074	chat	type	"n"
2318.298	chat	type	"no"
2318.498	chat	type	"nop"
2318.649	chat	type	"nope"
2318.955	chat	msg	"nope"
2322.464	compose	focus	""
2323.281	compose	send	""
2323.282	chat	focus	""
2326.267	mail	focus	""
2326.856	mail	move	"Archive"
2327.612	mail	select	"mp3-player Inkel K-72 $79.99"
2327.893	mail	loaded	"mp3-player Inkel K-72 $79.99"
2330.150	mail	loaded	"mp3-player Inkel K-72 $79.99"
2333.120	browser	focus	""
2333.201	chat	prompt	"Do you want to see it?"
2335.532	chat	focus	""
